Article 1 ID,Article 2 ID,Article 1 Reject,Article 2 Reject,Article 1 Headline,Article 2 Headline,Article 1 Site Name,Article 2 Site Name,Article 1 Sentiment Count,Article 2 Sentiment Count,Hash Similarity Score,Marking,Live Latest Feed,Article 1 URL,Article 2 URL
3835,4178,False,True,Britain needs to get better at measuring growth,The Post Office scandal shines an unforgiving light on NDA abuse,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/7bc55ace-34da-4291-9aeb-86fe78aa7ef5?sharetype=blocked
3835,4203,False,True,Britain needs to get better at measuring growth,More countries pull funding from UN agency over October 7 attack allegations,Financial Times,Financial Times,0,0,90,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/8576a0f1-a57c-4935-899b-84026f9efc5e
3835,4205,False,True,Britain needs to get better at measuring growth,<b>UK</b> proposes plan to end Israel-Hamas war,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/a6f6c456-c9d4-49a3-9a89-c966e0d89d15
3838,3903,False,True,Politics latest: <b>Sunak</b> responds to plot to oust him - as MP warns of &#39;alarming&#39; change that may hit your travel plans,<b>Politics</b> latest: Plot to oust Sunak becomes clear - as Johnson and Truss&#39;s severance pay revealed,Sky News,Sky News,3,3,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7126026,https://news.sky.com/story/politics-latest-starmer-has-zero-apologies-for-squeamish-sunak-attack-ad-12593360?postid/1000
3838,4125,False,True,Politics latest: <b>Sunak</b> responds to plot to oust him - as MP warns of &#39;alarming&#39; change that may hit your travel plans,Politics latest: More names of plotters trying to oust Rishi Sunak expected to be revealed; Reform UK surges in polls,Sky News,Sky News,3,3,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7126026,https://news.sky.com/story/politics-latest-defence-secretary-to-face-questions-as-uk-sends-military-assets-to-the-middle-east-12593360?postid=6589138.
3846,3854,False,True,"<b>Rishi Sunak</b> visits Construction Skills Village, Scarborough","Prime Minister visits Construction Skills Village, Scarborough",York Press,York Press,2,0,100,PP_DEEP,FALSE,https://www.yorkpress.co.uk/news/24075728.rishi-sunak-visits-construction-skills-village-scarborough/,https://www.yorkpress.co.uk/news/24075728.prime-minister-visits-construction-skills-village-scarborough/
3849,3887,False,True,Europe’s top judge sets up Rwanda showdown with <b>Sunak</b>,Blow to Sunak’s Rwanda policy as European judge claims plan is unlawful,The Telegraph,The Telegraph,2,0,100,PP_DEEP,FALSE,https://www.telegraph.co.uk/politics/2024/01/25/rwanda-policy-rishi-sunak-migration-echr-illegal/,https://www.telegraph.co.uk/politics/2024/01/25/rwanda-policy-rishi-sunak-migration-echr-illegal/?utmsource=email
3850,3853,False,True,Hospital consultants narrowly reject pay offer,Hospital consultants in England narrowly reject pay offer,Bristol Live,Wales Online,0,0,100,PP_DEEP,FALSE,https://www.bristolpost.co.uk/news/uk-world-news/hospital-consultants-narrowly-reject-pay-9058612,https://www.walesonline.co.uk/news/uk-news/hospital-consultants-narrowly-reject-pay-28513675
3864,3865,True,True,<b>Sunak</b> declines to back calls for public inquiry into Nottingham attacks,<b>Sunak</b> declines to back calls for public inquiry into Nottingham attacks,Kent Online,The Independent,0,0,96,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/sunak-declines-to-back-calls-for-public-inquiry-into-nottingham-attacks-108992/,https://www.independent.co.uk/news/uk/crime/emma-prime-minister-nottinghamshire-police-nottingham-north-yorkshire-b2484921.html
3869,3886,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,How Britain’s <b>political</b> elite broke the development bargain,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478
3869,3893,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,Brexit is leading to growing Balkanisation for business,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476
3869,3983,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,Zimbabwe opposition leader Nelson Chamisa quits ‘hijacked’ party,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/08aaa76f-e681-4e02-94f4-34c35ee0d164
3869,4016,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,UK car industry ‘back in the game’ after £24bn investment pledged in single year,Financial Times,Financial Times,0,0,94,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/7279badf-29d1-42b1-ab5c-727b82ad56f3/
3869,4022,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,UK <b>general election</b> poll tracker,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/c7b4fa91-3601-4b82-b766-319af3c261a5
3869,4178,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,The Post Office scandal shines an unforgiving light on NDA abuse,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/7bc55ace-34da-4291-9aeb-86fe78aa7ef5?sharetype=blocked
3869,4203,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,More countries pull funding from UN agency over October 7 attack allegations,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/8576a0f1-a57c-4935-899b-84026f9efc5e
3869,4205,True,True,Humza Yousaf criticises Scottish government’s ‘poor’ handling of Covid inquiry requests,<b>UK</b> proposes plan to end Israel-Hamas war,Financial Times,Financial Times,0,0,91,PP_DEEP,FALSE,https://www.ft.com/content/d17425af-6b06-4593-9f13-60a6a38e948b,https://www.ft.com/content/a6f6c456-c9d4-49a3-9a89-c966e0d89d15
3880,3904,False,True,"Sturgeon called Boris a ‘f****** clown’ over ‘utter incompetence’ in handling Covid, WhatsApps reveal","Nicola Sturgeon called Boris Johnson a ‘f***ing clown’, Covid WhatsApps reveal",Yahoo News,The Independent,6,0,97,PP_DEEP,FALSE,https://uk.news.yahoo.com/nicola-sturgeon-called-boris-johnson-111931231.html,https://www.independent.co.uk/news/uk/politics/nicola-sturgeon-boris-johnson-clown-b2484663.html
3886,3893,True,True,How Britain’s <b>political</b> elite broke the development bargain,Brexit is leading to growing Balkanisation for business,Financial Times,Financial Times,0,0,97,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476
3886,3983,True,True,How Britain’s <b>political</b> elite broke the development bargain,Zimbabwe opposition leader Nelson Chamisa quits ‘hijacked’ party,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/08aaa76f-e681-4e02-94f4-34c35ee0d164
3886,4016,True,True,How Britain’s <b>political</b> elite broke the development bargain,UK car industry ‘back in the game’ after £24bn investment pledged in single year,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/7279badf-29d1-42b1-ab5c-727b82ad56f3/
3886,4022,True,True,How Britain’s <b>political</b> elite broke the development bargain,UK <b>general election</b> poll tracker,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/c7b4fa91-3601-4b82-b766-319af3c261a5
3886,4178,True,True,How Britain’s <b>political</b> elite broke the development bargain,The Post Office scandal shines an unforgiving light on NDA abuse,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/7bc55ace-34da-4291-9aeb-86fe78aa7ef5?sharetype=blocked
3886,4205,True,True,How Britain’s <b>political</b> elite broke the development bargain,<b>UK</b> proposes plan to end Israel-Hamas war,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/efe3f061-f128-42c3-a9dd-e6de655c8478,https://www.ft.com/content/a6f6c456-c9d4-49a3-9a89-c966e0d89d15
3893,3983,True,True,Brexit is leading to growing Balkanisation for business,Zimbabwe opposition leader Nelson Chamisa quits ‘hijacked’ party,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/08aaa76f-e681-4e02-94f4-34c35ee0d164
3893,4016,True,True,Brexit is leading to growing Balkanisation for business,UK car industry ‘back in the game’ after £24bn investment pledged in single year,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/7279badf-29d1-42b1-ab5c-727b82ad56f3/
3893,4022,True,True,Brexit is leading to growing Balkanisation for business,UK <b>general election</b> poll tracker,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/c7b4fa91-3601-4b82-b766-319af3c261a5
3893,4178,True,True,Brexit is leading to growing Balkanisation for business,The Post Office scandal shines an unforgiving light on NDA abuse,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/7bc55ace-34da-4291-9aeb-86fe78aa7ef5?sharetype=blocked
3893,4203,True,True,Brexit is leading to growing Balkanisation for business,More countries pull funding from UN agency over October 7 attack allegations,Financial Times,Financial Times,0,0,90,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/8576a0f1-a57c-4935-899b-84026f9efc5e
3893,4205,True,True,Brexit is leading to growing Balkanisation for business,<b>UK</b> proposes plan to end Israel-Hamas war,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/61d6679d-ce42-467b-afa4-af6526ada476,https://www.ft.com/content/a6f6c456-c9d4-49a3-9a89-c966e0d89d15
3903,4125,True,True,<b>Politics</b> latest: Plot to oust Sunak becomes clear - as Johnson and Truss&#39;s severance pay revealed,Politics latest: More names of plotters trying to oust Rishi Sunak expected to be revealed; Reform UK surges in polls,Sky News,Sky News,3,3,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-starmer-has-zero-apologies-for-squeamish-sunak-attack-ad-12593360?postid/1000,https://news.sky.com/story/politics-latest-defence-secretary-to-face-questions-as-uk-sends-military-assets-to-the-middle-east-12593360?postid=6589138.
3906,4042,False,True,"Pandemic decisions were not made for <b>political</b> reasons, insists Yousaf","Pandemic decisions were not made for political reasons, insists Yousaf",Dorset Echo,Kent Online,5,6,93,PP_DEEP,FALSE,https://www.dorsetecho.co.uk/news/national/24074445.pandemic-decisions-not-made-political-reasons-insists-yousaf/,https://www.kentonline.co.uk/news/national/pandemic-decisions-were-not-made-for-political-reasons-insists-yousaf-108961/
3906,4043,False,True,"Pandemic decisions were not made for <b>political</b> reasons, insists Yousaf","Pandemic decisions were not made for political reasons, insists Yousaf",Dorset Echo,Evening Standard,5,6,93,PP_DEEP,FALSE,https://www.dorsetecho.co.uk/news/national/24074445.pandemic-decisions-not-made-political-reasons-insists-yousaf/,https://www.standard.co.uk/news/politics/humza-yousaf-snp-scottish-government-government-prime-minister-b1134809.html
3907,3912,True,True,Ed Balls says Starmer should perform ‘big U-turn’ and drop £28bn as size of green jobs plan – <b>UK politics</b> live,"Nicola Sturgeon regarded Boris Johnson as ‘a clown’ because of his handling of Covid, inquiry learns – <b>UK politics</b> live",The Guardian,The Guardian,0,0,100,PP_DEEP,TRUE,https://www.theguardian.com/politics/live/2024/jan/25/uk-politics-latest-news-updates-covid-inquiry-nicola-sturgeon-humza-yousaf-knife-crime?filterKeyEvents=false&page=with:block-65b28c888f08472b2b0765e9,https://www.theguardian.com/politics/live/2024/jan/25/uk-politics-latest-news-updates-covid-inquiry-nicola-sturgeon-humza-yousaf-knife-crime?filterKeyEvents=false&page=with:block-65b285a08f0811ef98ce4096
3927,3957,False,True,A Body Language Expert Says Meghan Markle And <b>Prince Harry</b> Showed &#39;Unity&#39; At Film Premiere,A Body Language Expert Says <b>Meghan Markle</b> And Prince Harry Showed &#39;Unity&#39; At Film Premiere,Yahoo News,Yahoo Movies,4,4,100,PP_DEEP,FALSE,https://uk.news.yahoo.com/body-language-expert-says-meghan-152900930.html,https://uk.movies.yahoo.com/body-language-expert-says-meghan-152900930.html
3929,3974,False,True,"<b>Prince Harry</b> ‘feels a huge amount of guilt’ as Kate &amp; Charles health news ‘shakes some sense’ into him, expert claims","Prince Harry ‘feels a huge amount of guilt’ as Kate &amp; Charles health news ‘shakes some sense’ into him, expert claims",The Sun,The Irish Sun,4,4,100,PP_DEEP,FALSE,https://www.thesun.co.uk/royals/25467291/prince-harry-guilt-kate-charles-health-news/,https://www.thesun.ie/royals/12058949/prince-harry-guilt-kate-charles-health-news/
3931,3964,False,True,<b>Prince Harry</b>’s &#39;gap yah&#39; necklace is a sex-charged catwalk hit,Prince Harry’s &#39;gap yah&#39; necklace is a sex-charged catwalk hit,Yahoo Sport,Yahoo News,1,1,100,PP_DEEP,FALSE,https://uk.sports.yahoo.com/news/prince-harry-gap-yah-necklace-055000350.html,https://uk.yahoo.com/news/prince-harry-gap-yah-necklace-055000350.html
3943,3969,False,True,<b>Prince Harry</b> &amp; Meghan Markle’s Photo With Jamaican Prime Minister Might Not Please King Charles,Prince Harry &amp; <b>Meghan Markle</b>&#39;s Photo With Jamaican Prime Minister Might Not Please King Charles,SheKnows,Yahoo Entertainment,2,2,93,PP_DEEP,FALSE,https://www.sheknows.com/entertainment/articles/2943573/prince-harry-meghan-markle-jamaica-prime-minister-exit-commonwealth/,https://www.yahoo.com/entertainment/prince-harry-meghan-markles-photo-163352186.html
3948,3976,False,True,Meghan Markle Answered a Burning Question We’ve Had for Months When She Attended the ‘Bob Marley: One Love’ Premiere in Jamaica,<b>Meghan Markle</b> Answered a Burning Question We’ve Had for Months When She Attended the ‘Bob Marley: One Love’ Premiere in Jamaica,Yahoo Life,Yahoo News,3,3,100,PP_DEEP,FALSE,https://uk.style.yahoo.com/meghan-markle-answered-burning-ve-172503976.html,https://uk.news.yahoo.com/meghan-markle-answered-burning-ve-172503976.html
3951,3978,False,True,<b>Prince Harry</b> and Meghan Markle Just Showed Up to the &#39;Bob Marley: One Love&#39; Premiere in Jamaica,Prince Harry and <b>Meghan Markle</b> Just Showed Up to the &#39;Bob Marley: One Love&#39; Premiere in Jamaica,Yahoo Life,Yahoo Movies,3,3,100,PP_DEEP,FALSE,https://uk.style.yahoo.com/prince-harry-meghan-markle-just-122045148.html,https://uk.movies.yahoo.com/prince-harry-meghan-markle-just-122045148.html
3973,3981,False,True,Don&#39;t expect Prince Harry to be there in his family’s current hour of need,Iowa secretary of state introduces bill that could limit 14th Amendment ballot challenges against Trump,Fox News,Fox News,0,0,100,PP_DEEP,FALSE,https://www.foxnews.com/opinion/dont-expect-prince-harry-be-there-familys-current-hour-need,https://www.foxnews.com/politics/iowa-secretary-state-introduces-bill-could-limit-14th-amendment-ballot-challenges-trump
3973,4278,False,True,Don&#39;t expect Prince Harry to be there in his family’s current hour of need,Schumer-aligned super PAC meddling in GOP primary of key Senate race: &#39;Terrified of conservative outsider&#39;,Fox News,Fox News,0,0,100,PP_DEEP,FALSE,https://www.foxnews.com/opinion/dont-expect-prince-harry-be-there-familys-current-hour-need,https://www.foxnews.com/politics/schumer-aligned-super-pac-meddling-gop-primary-key-senate-race
